uid,id,date,draw,rank,points,delta_rank,tournaments_played,year,month
97171_77808_2023-10-24_WD,97171_77808,2023-10-24,WD,50,26435,0.0,14,2023,10
97171_77808_2023-10-31_WD,97171_77808,2023-10-31,WD,52,26885,2.0,15,2023,10
97171_77808_2023-11-07_WD,97171_77808,2023-11-07,WD,48,28085,4.0,16,2023,11
97171_77808_2023-11-14_WD,97171_77808,2023-11-14,WD,48,28085,0.0,16,2023,11
97171_77808_2023-11-21_WD,97171_77808,2023-11-21,WD,48,28085,0.0,16,2023,11
97171_77808_2023-11-28_WD,97171_77808,2023-11-28,WD,48,28085,0.0,16,2023,11
97171_77808_2023-12-05_WD,97171_77808,2023-12-05,WD,48,28635,0.0,17,2023,12
97171_77808_2023-12-12_WD,97171_77808,2023-12-12,WD,49,28635,1.0,17,2023,12
97171_77808_2023-12-19_WD,97171_77808,2023-12-19,WD,49,28635,0.0,18,2023,12
97171_77808_2023-12-26_WD,97171_77808,2023-12-26,WD,49,28635,0.0,18,2023,12
97171_77808_2024-01-02_WD,97171_77808,2024-01-02,WD,49,28635,0.0,18,2024,1
97171_77808_2024-01-09_WD,97171_77808,2024-01-09,WD,49,28635,0.0,18,2024,1
97171_77808_2024-01-16_WD,97171_77808,2024-01-16,WD,50,27835,1.0,17,2024,1
97171_77808_2024-01-23_WD,97171_77808,2024-01-23,WD,50,27835,0.0,17,2024,1
97171_77808_2024-01-30_WD,97171_77808,2024-01-30,WD,52,27815,2.0,16,2024,1
97171_77808_2024-02-06_WD,97171_77808,2024-02-06,WD,51,27815,1.0,16,2024,2
97171_77808_2024-02-13_WD,97171_77808,2024-02-13,WD,52,27815,1.0,17,2024,2
97171_77808_2024-02-20_WD,97171_77808,2024-02-20,WD,53,27030,1.0,16,2024,2
97171_77808_2024-02-27_WD,97171_77808,2024-02-27,WD,53,27030,0.0,16,2024,2
97171_77808_2024-03-05_WD,97171_77808,2024-03-05,WD,53,27030,0.0,16,2024,3
97171_77808_2024-03-12_WD,97171_77808,2024-03-12,WD,53,27030,0.0,16,2024,3
97171_77808_2024-03-19_WD,97171_77808,2024-03-19,WD,53,26530,0.0,16,2024,3
97171_77808_2024-03-26_WD,97171_77808,2024-03-26,WD,52,26530,1.0,16,2024,3
97171_77808_2024-04-02_WD,97171_77808,2024-04-02,WD,52,26530,0.0,15,2024,4
97171_77808_2024-04-09_WD,97171_77808,2024-04-09,WD,52,26530,0.0,15,2024,4
97171_77808_2024-04-16_WD,97171_77808,2024-04-16,WD,59,25280,7.0,14,2024,4
97171_77808_2024-04-23_WD,97171_77808,2024-04-23,WD,59,25280,0.0,14,2024,4
97171_77808_2024-04-30_WD,97171_77808,2024-04-30,WD,59,25280,0.0,14,2024,4
97171_77808_2024-05-07_WD,97171_77808,2024-05-07,WD,59,25280,0.0,14,2024,5
97171_77808_2024-05-14_WD,97171_77808,2024-05-14,WD,59,25280,0.0,14,2024,5
97171_77808_2024-05-21_WD,97171_77808,2024-05-21,WD,59,24730,0.0,13,2024,5
97171_77808_2024-05-28_WD,97171_77808,2024-05-28,WD,60,24730,1.0,13,2024,5
97171_77808_2024-06-04_WD,97171_77808,2024-06-04,WD,61,24730,1.0,13,2024,6
97171_77808_2024-06-11_WD,97171_77808,2024-06-11,WD,68,22630,7.0,12,2024,6
97171_77808_2024-06-18_WD,97171_77808,2024-06-18,WD,68,22850,0.0,13,2024,6
97171_77808_2024-06-25_WD,97171_77808,2024-06-25,WD,67,22850,1.0,13,2024,6
97171_77808_2024-07-02_WD,97171_77808,2024-07-02,WD,66,22850,1.0,13,2024,7
97171_77808_2024-07-09_WD,97171_77808,2024-07-09,WD,73,21950,7.0,12,2024,7
97171_77808_2024-07-16_WD,97171_77808,2024-07-16,WD,74,21490,1.0,11,2024,7
97171_77808_2024-07-23_WD,97171_77808,2024-07-23,WD,73,21490,1.0,11,2024,7
97171_77808_2024-07-30_WD,97171_77808,2024-07-30,WD,72,21490,0.0,11,2024,7
97171_77808_2024-08-06_WD,97171_77808,2024-08-06,WD,72,21490,0.0,11,2024,8
97171_77808_2024-08-13_WD,97171_77808,2024-08-13,WD,72,21490,0.0,11,2024,8
97171_77808_2024-08-20_WD,97171_77808,2024-08-20,WD,72,21490,0.0,11,2024,8
97171_77808_2024-08-27_WD,97171_77808,2024-08-27,WD,71,21480,1.0,10,2024,8
97171_77808_2024-09-03_WD,97171_77808,2024-09-03,WD,71,21480,0.0,10,2024,9
97171_77808_2024-09-10_WD,97171_77808,2024-09-10,WD,67,21480,4.0,10,2024,9
97171_77808_2024-09-17_WD,97171_77808,2024-09-17,WD,67,21480,0.0,10,2024,9
97171_77808_2024-09-24_WD,97171_77808,2024-09-24,WD,68,21480,1.0,10,2024,9
97171_77808_2024-10-01_WD,97171_77808,2024-10-01,WD,68,21480,0.0,10,2024,10
97171_77808_2024-10-08_WD,97171_77808,2024-10-08,WD,68,21480,0.0,10,2024,10
97171_77808_2024-10-15_WD,97171_77808,2024-10-15,WD,70,21480,2.0,10,2024,10
97171_77808_2024-10-22_WD,97171_77808,2024-10-22,WD,72,21480,2.0,10,2024,10
97171_77808_2024-10-29_WD,97171_77808,2024-10-29,WD,76,19280,4.0,9,2024,10
97171_77808_2024-11-05_WD,97171_77808,2024-11-05,WD,87,15880,11.0,8,2024,11
97171_77808_2024-11-12_WD,97171_77808,2024-11-12,WD,88,15880,1.0,8,2024,11
97171_77808_2024-11-19_WD,97171_77808,2024-11-19,WD,90,15880,2.0,8,2024,11
97171_77808_2024-11-26_WD,97171_77808,2024-11-26,WD,92,15880,2.0,8,2024,11
97174_2023-10-24_MS,97174,2023-10-24,MS,26,44737,2.0,14,2023,10
97174_2023-10-31_MS,97174,2023-10-31,MS,26,44737,0.0,15,2023,10
97174_2023-11-07_MS,97174,2023-11-07,MS,26,44737,0.0,15,2023,11
97174_2023-11-14_MS,97174,2023-11-14,MS,24,47730,2.0,16,2023,11
97174_2023-11-21_MS,97174,2023-11-21,MS,23,48920,1.0,16,2023,11
97174_2023-11-28_MS,97174,2023-11-28,MS,23,48920,0.0,17,2023,11
97174_2023-12-05_MS,97174,2023-12-05,MS,23,48920,0.0,17,2023,12
97174_2023-12-12_MS,97174,2023-12-12,MS,23,48920,0.0,17,2023,12
97174_2023-12-19_MS,97174,2023-12-19,MS,23,48920,0.0,17,2023,12
97174_2023-12-26_MS,97174,2023-12-26,MS,23,48920,0.0,17,2023,12
97174_2024-01-02_MS,97174,2024-01-02,MS,23,48920,0.0,17,2024,1
97174_2024-01-09_MS,97174,2024-01-09,MS,23,48920,0.0,17,2024,1
97174_2024-01-16_MS,97174,2024-01-16,MS,22,50690,1.0,18,2024,1
97174_2024-01-23_MS,97174,2024-01-23,MS,22,53140,0.0,19,2024,1
97174_2024-01-30_MS,97174,2024-01-30,MS,22,53140,0.0,18,2024,1
97174_2024-02-06_MS,97174,2024-02-06,MS,20,53140,2.0,17,2024,2
97174_2024-02-13_MS,97174,2024-02-13,MS,20,53140,0.0,17,2024,2
97174_2024-02-20_MS,97174,2024-02-20,MS,20,54981,0.0,17,2024,2
97174_2024-02-27_MS,97174,2024-02-27,MS,20,54981,0.0,17,2024,2
97174_2024-03-05_MS,97174,2024-03-05,MS,20,54981,0.0,17,2024,3
97174_2024-03-12_MS,97174,2024-03-12,MS,20,54981,0.0,18,2024,3
97174_2024-03-19_MS,97174,2024-03-19,MS,19,57261,1.0,18,2024,3
97174_2024-03-26_MS,97174,2024-03-26,MS,22,54581,3.0,18,2024,3
97174_2024-04-02_MS,97174,2024-04-02,MS,21,54581,1.0,17,2024,4
97174_2024-04-09_MS,97174,2024-04-09,MS,21,54581,0.0,17,2024,4
97174_2024-04-16_MS,97174,2024-04-16,MS,22,54581,1.0,18,2024,4
97174_2024-04-23_MS,97174,2024-04-23,MS,22,54581,0.0,18,2024,4
97174_2024-04-30_MS,97174,2024-04-30,MS,22,54581,0.0,18,2024,4
97174_2024-05-07_MS,97174,2024-05-07,MS,21,54944,1.0,19,2024,5
97174_2024-05-14_MS,97174,2024-05-14,MS,21,54944,0.0,19,2024,5
97174_2024-05-21_MS,97174,2024-05-21,MS,20,54944,1.0,20,2024,5
97174_2024-05-28_MS,97174,2024-05-28,MS,20,54944,0.0,21,2024,5
97174_2024-06-04_MS,97174,2024-06-04,MS,20,54944,0.0,21,2024,6
97174_2024-06-11_MS,97174,2024-06-11,MS,21,54944,1.0,21,2024,6
97174_2024-06-18_MS,97174,2024-06-18,MS,20,54944,1.0,21,2024,6
97174_2024-06-25_MS,97174,2024-06-25,MS,20,54944,0.0,21,2024,6
97174_2024-07-02_MS,97174,2024-07-02,MS,18,55524,2.0,22,2024,7
97174_2024-07-09_MS,97174,2024-07-09,MS,14,59684,4.0,22,2024,7
97174_2024-07-16_MS,97174,2024-07-16,MS,14,59684,0.0,22,2024,7
97174_2024-07-23_MS,97174,2024-07-23,MS,14,59684,0.0,21,2024,7
97174_2024-07-30_MS,97174,2024-07-30,MS,16,57954,0.0,20,2024,7
97174_2024-08-06_MS,97174,2024-08-06,MS,17,57954,1.0,20,2024,8
97174_2024-08-13_MS,97174,2024-08-13,MS,17,57954,0.0,20,2024,8
97174_2024-08-20_MS,97174,2024-08-20,MS,17,57954,0.0,20,2024,8
97174_2024-08-27_MS,97174,2024-08-27,MS,15,57954,2.0,21,2024,8
97174_2024-09-03_MS,97174,2024-09-03,MS,16,57954,1.0,20,2024,9
97174_2024-09-10_MS,97174,2024-09-10,MS,14,57954,2.0,20,2024,9
97174_2024-09-17_MS,97174,2024-09-17,MS,15,57954,1.0,19,2024,9
97174_2024-09-24_MS,97174,2024-09-24,MS,14,61034,1.0,20,2024,9
97174_2024-10-01_MS,97174,2024-10-01,MS,14,61034,0.0,20,2024,10
97174_2024-10-08_MS,97174,2024-10-08,MS,14,61034,0.0,20,2024,10
97174_2024-10-15_MS,97174,2024-10-15,MS,13,62414,1.0,20,2024,10
97174_2024-10-22_MS,97174,2024-10-22,MS,11,66964,2.0,20,2024,10
97174_2024-10-29_MS,97174,2024-10-29,MS,11,66964,0.0,19,2024,10
97174_2024-11-05_MS,97174,2024-11-05,MS,11,66964,0.0,19,2024,11
97174_2024-11-12_MS,97174,2024-11-12,MS,11,65814,0.0,18,2024,11
97174_2024-11-19_MS,97174,2024-11-19,MS,11,64374,0.0,18,2024,11
97174_2024-11-26_MS,97174,2024-11-26,MS,11,64374,0.0,18,2024,11
97495_2024-02-20_WS,97495,2024-02-20,WS,93,19860,17.0,6,2024,2
97495_2024-02-27_WS,97495,2024-02-27,WS,94,19860,1.0,6,2024,2
97495_2024-03-05_WS,97495,2024-03-05,WS,94,19860,0.0,6,2024,3
97495_2024-03-12_WS,97495,2024-03-12,WS,94,19860,0.0,6,2024,3
97495_2024-03-19_WS,97495,2024-03-19,WS,95,20080,1.0,6,2024,3
97495_2024-03-26_WS,97495,2024-03-26,WS,96,20080,1.0,6,2024,3
97495_2024-04-02_WS,97495,2024-04-02,WS,97,20080,1.0,6,2024,4
97495_2024-04-09_WS,97495,2024-04-09,WS,97,20080,0.0,6,2024,4
97495_2024-04-16_WS,97495,2024-04-16,WS,98,20080,1.0,6,2024,4
97495_2024-04-23_WS,97495,2024-04-23,WS,98,20080,0.0,6,2024,4
97495_2024-04-30_WS,97495,2024-04-30,WS,98,20080,0.0,6,2024,4
97495_2024-05-07_WS,97495,2024-05-07,WS,99,20080,1.0,6,2024,5
97495_2024-06-04_WS,97495,2024-06-04,WS,100,20080,1.0,6,2024,6
97495_2024-06-11_WS,97495,2024-06-11,WS,99,20080,1.0,6,2024,6
97495_2024-06-18_WS,97495,2024-06-18,WS,97,20080,2.0,6,2024,6
97685_2023-10-24_WS,97685,2023-10-24,WS,47,27800,1.0,19,2023,10
97685_2023-10-31_WS,97685,2023-10-31,WS,47,27800,0.0,19,2023,10
97685_2023-11-07_WS,97685,2023-11-07,WS,48,27800,1.0,19,2023,11
97685_2023-11-14_WS,97685,2023-11-14,WS,49,27800,1.0,20,2023,11
97685_2023-11-21_WS,97685,2023-11-21,WS,50,27820,1.0,20,2023,11
97685_2023-11-28_WS,97685,2023-11-28,WS,49,27820,1.0,20,2023,11
97685_2023-12-05_WS,97685,2023-12-05,WS,50,27820,1.0,20,2023,12
97685_2023-12-12_WS,97685,2023-12-12,WS,54,27820,4.0,20,2023,12
97685_2023-12-19_WS,97685,2023-12-19,WS,54,27820,0.0,20,2023,12
97685_2023-12-26_WS,97685,2023-12-26,WS,54,27820,0.0,20,2023,12
97685_2024-01-02_WS,97685,2024-01-02,WS,54,27820,0.0,20,2024,1
97685_2024-01-09_WS,97685,2024-01-09,WS,54,27820,0.0,20,2024,1
97685_2024-01-16_WS,97685,2024-01-16,WS,56,27520,2.0,19,2024,1
97685_2024-01-23_WS,97685,2024-01-23,WS,55,27520,1.0,19,2024,1
97685_2024-01-30_WS,97685,2024-01-30,WS,54,27540,1.0,20,2024,1
97685_2024-02-06_WS,97685,2024-02-06,WS,55,27540,1.0,20,2024,2
97685_2024-02-13_WS,97685,2024-02-13,WS,55,27540,0.0,20,2024,2
97685_2024-02-20_WS,97685,2024-02-20,WS,57,27540,2.0,20,2024,2
97685_2024-02-27_WS,97685,2024-02-27,WS,56,27540,1.0,20,2024,2
97685_2024-03-05_WS,97685,2024-03-05,WS,57,27540,1.0,20,2024,3
97685_2024-03-12_WS,97685,2024-03-12,WS,57,27540,0.0,19,2024,3
97685_2024-03-19_WS,97685,2024-03-19,WS,62,27170,5.0,18,2024,3
97685_2024-03-26_WS,97685,2024-03-26,WS,63,27170,1.0,19,2024,3
97685_2024-04-02_WS,97685,2024-04-02,WS,59,27790,4.0,19,2024,4
97685_2024-04-09_WS,97685,2024-04-09,WS,60,27790,1.0,19,2024,4
97685_2024-04-16_WS,97685,2024-04-16,WS,61,27790,1.0,19,2024,4
97685_2024-04-23_WS,97685,2024-04-23,WS,61,27790,0.0,19,2024,4
97685_2024-04-30_WS,97685,2024-04-30,WS,61,27790,0.0,19,2024,4
97685_2024-05-07_WS,97685,2024-05-07,WS,60,27790,1.0,19,2024,5
97685_2024-05-14_WS,97685,2024-05-14,WS,64,27120,4.0,18,2024,5
97685_2024-05-21_WS,97685,2024-05-21,WS,75,25340,11.0,18,2024,5
97685_2024-05-28_WS,97685,2024-05-28,WS,75,25430,0.0,18,2024,5
97685_2024-06-04_WS,97685,2024-06-04,WS,75,25430,0.0,17,2024,6
97685_2024-06-11_WS,97685,2024-06-11,WS,72,25430,3.0,17,2024,6
97685_2024-06-18_WS,97685,2024-06-18,WS,79,24050,7.0,16,2024,6
97685_2024-06-25_WS,97685,2024-06-25,WS,70,25150,9.0,15,2024,6
97685_2024-07-02_WS,97685,2024-07-02,WS,68,25150,2.0,16,2024,7
97685_2024-07-09_WS,97685,2024-07-09,WS,70,25170,2.0,17,2024,7
97685_2024-07-16_WS,97685,2024-07-16,WS,69,25170,1.0,17,2024,7
97685_2024-07-23_WS,97685,2024-07-23,WS,69,25170,0.0,17,2024,7
97685_2024-07-30_WS,97685,2024-07-30,WS,68,25170,0.0,17,2024,7
97685_2024-08-06_WS,97685,2024-08-06,WS,71,25170,3.0,17,2024,8
97685_2024-08-13_WS,97685,2024-08-13,WS,69,25170,2.0,17,2024,8
97685_2024-08-20_WS,97685,2024-08-20,WS,69,25170,0.0,17,2024,8
97685_2024-08-27_WS,97685,2024-08-27,WS,70,25170,1.0,17,2024,8
97685_2024-09-03_WS,97685,2024-09-03,WS,72,25740,2.0,17,2024,9
97685_2024-09-10_WS,97685,2024-09-10,WS,71,25740,1.0,18,2024,9
97685_2024-09-17_WS,97685,2024-09-17,WS,69,25740,2.0,18,2024,9
97685_2024-09-24_WS,97685,2024-09-24,WS,70,25740,1.0,18,2024,9
97685_2024-10-01_WS,97685,2024-10-01,WS,70,25740,0.0,19,2024,10
97685_2024-10-08_WS,97685,2024-10-08,WS,68,25740,0.0,18,2024,10
97685_2024-10-15_WS,97685,2024-10-15,WS,69,25630,1.0,17,2024,10
97685_2024-10-22_WS,97685,2024-10-22,WS,69,25630,0.0,17,2024,10
97685_2024-10-29_WS,97685,2024-10-29,WS,70,25720,1.0,18,2024,10
97685_2024-11-05_WS,97685,2024-11-05,WS,66,25720,4.0,19,2024,11
97685_2024-11-12_WS,97685,2024-11-12,WS,67,25720,1.0,19,2024,11
97685_2024-11-19_WS,97685,2024-11-19,WS,68,26300,1.0,19,2024,11
97685_2024-11-26_WS,97685,2024-11-26,WS,65,26900,3.0,20,2024,11
97685_93852_2024-05-28_WD,97685_93852,2024-05-28,WD,95,17030,9.0,7,2024,5
97685_93852_2024-06-04_WD,97685_93852,2024-06-04,WD,95,17030,0.0,7,2024,6
97685_93852_2024-06-11_WD,97685_93852,2024-06-11,WD,92,17030,3.0,7,2024,6
97685_93852_2024-06-18_WD,97685_93852,2024-06-18,WD,92,17030,0.0,7,2024,6
97685_93852_2024-06-25_WD,97685_93852,2024-06-25,WD,97,15740,5.0,6,2024,6
97685_93852_2024-07-02_WD,97685_93852,2024-07-02,WD,95,15740,2.0,6,2024,7
97685_93852_2024-07-09_WD,97685_93852,2024-07-09,WD,95,15740,0.0,6,2024,7
97685_93852_2024-07-16_WD,97685_93852,2024-07-16,WD,97,15740,2.0,6,2024,7
97685_93852_2024-07-23_WD,97685_93852,2024-07-23,WD,96,15740,1.0,6,2024,7
97685_93852_2024-07-30_WD,97685_93852,2024-07-30,WD,96,15740,0.0,6,2024,7
97685_93852_2024-08-06_WD,97685_93852,2024-08-06,WD,96,15740,0.0,6,2024,8
97685_93852_2024-08-13_WD,97685_93852,2024-08-13,WD,95,15740,1.0,6,2024,8
97685_93852_2024-08-20_WD,97685_93852,2024-08-20,WD,95,15740,0.0,6,2024,8
97685_93852_2024-08-27_WD,97685_93852,2024-08-27,WD,93,15740,2.0,6,2024,8
97685_93852_2024-09-03_WD,97685_93852,2024-09-03,WD,92,15740,1.0,6,2024,9
97685_93852_2024-09-10_WD,97685_93852,2024-09-10,WD,96,15740,4.0,6,2024,9
97685_93852_2024-09-17_WD,97685_93852,2024-09-17,WD,98,15740,2.0,6,2024,9
97685_93852_2024-09-24_WD,97685_93852,2024-09-24,WD,96,15740,2.0,6,2024,9
97685_93852_2024-10-01_WD,97685_93852,2024-10-01,WD,96,15740,0.0,6,2024,10
97685_93852_2024-10-08_WD,97685_93852,2024-10-08,WD,95,15740,0.0,6,2024,10
97685_93852_2024-10-15_WD,97685_93852,2024-10-15,WD,94,15740,1.0,6,2024,10
97685_93852_2024-10-22_WD,97685_93852,2024-10-22,WD,93,15740,1.0,6,2024,10
97685_93852_2024-10-29_WD,97685_93852,2024-10-29,WD,91,15740,2.0,6,2024,10
97685_93852_2024-11-05_WD,97685_93852,2024-11-05,WD,88,15740,3.0,6,2024,11
97685_93852_2024-11-12_WD,97685_93852,2024-11-12,WD,89,15740,1.0,6,2024,11
97685_93852_2024-11-19_WD,97685_93852,2024-11-19,WD,91,15740,2.0,6,2024,11
97685_93852_2024-11-26_WD,97685_93852,2024-11-26,WD,94,15740,3.0,6,2024,11
97737_70860_2023-11-07_XD,97737_70860,2023-11-07,XD,98,12490,26.0,5,2023,11
97737_70860_2023-11-14_XD,97737_70860,2023-11-14,XD,85,15240,13.0,6,2023,11
97737_70860_2023-11-21_XD,97737_70860,2023-11-21,XD,78,17460,7.0,7,2023,11
97737_70860_2023-11-28_XD,97737_70860,2023-11-28,XD,78,17460,0.0,7,2023,11
97737_70860_2023-12-05_XD,97737_70860,2023-12-05,XD,73,19130,5.0,8,2023,12
97737_70860_2023-12-12_XD,97737_70860,2023-12-12,XD,66,21240,7.0,9,2023,12
97737_70860_2023-12-19_XD,97737_70860,2023-12-19,XD,66,21240,0.0,9,2023,12
97737_70860_2023-12-26_XD,97737_70860,2023-12-26,XD,66,21240,0.0,9,2023,12
97737_70860_2024-01-02_XD,97737_70860,2024-01-02,XD,66,21240,0.0,9,2024,1
97737_70860_2024-01-09_XD,97737_70860,2024-01-09,XD,66,21240,0.0,9,2024,1
97737_70860_2024-01-16_XD,97737_70860,2024-01-16,XD,65,21240,1.0,9,2024,1
97737_70860_2024-01-23_XD,97737_70860,2024-01-23,XD,64,21240,1.0,9,2024,1
97737_70860_2024-01-30_XD,97737_70860,2024-01-30,XD,64,21240,0.0,9,2024,1
97737_70860_2024-02-06_XD,97737_70860,2024-02-06,XD,61,21240,3.0,9,2024,2
97737_70860_2024-02-13_XD,97737_70860,2024-02-13,XD,61,21240,0.0,9,2024,2
97737_70860_2024-02-20_XD,97737_70860,2024-02-20,XD,59,21240,2.0,9,2024,2
97737_70860_2024-02-27_XD,97737_70860,2024-02-27,XD,59,21240,0.0,9,2024,2
97737_70860_2024-03-05_XD,97737_70860,2024-03-05,XD,57,21240,2.0,9,2024,3
97737_70860_2024-03-12_XD,97737_70860,2024-03-12,XD,57,21240,0.0,9,2024,3
97737_70860_2024-03-19_XD,97737_70860,2024-03-19,XD,59,21920,2.0,9,2024,3
97737_70860_2024-03-26_XD,97737_70860,2024-03-26,XD,56,24030,3.0,10,2024,3
97737_70860_2024-04-02_XD,97737_70860,2024-04-02,XD,64,22150,8.0,10,2024,4
97737_70860_2024-04-09_XD,97737_70860,2024-04-09,XD,64,22150,0.0,10,2024,4
97737_70860_2024-04-16_XD,97737_70860,2024-04-16,XD,64,22150,0.0,10,2024,4
97737_70860_2024-04-23_XD,97737_70860,2024-04-23,XD,64,22150,0.0,10,2024,4
97737_70860_2024-04-30_XD,97737_70860,2024-04-30,XD,64,22150,0.0,10,2024,4
97737_70860_2024-05-07_XD,97737_70860,2024-05-07,XD,64,22150,0.0,10,2024,5
97737_70860_2024-05-14_XD,97737_70860,2024-05-14,XD,64,22150,0.0,10,2024,5
97737_70860_2024-05-21_XD,97737_70860,2024-05-21,XD,58,24830,6.0,11,2024,5
97737_70860_2024-05-28_XD,97737_70860,2024-05-28,XD,60,25380,2.0,12,2024,5
97737_70860_2024-06-04_XD,97737_70860,2024-06-04,XD,59,25380,1.0,12,2024,6
97737_70860_2024-06-11_XD,97737_70860,2024-06-11,XD,58,25380,1.0,12,2024,6
97737_70860_2024-06-18_XD,97737_70860,2024-06-18,XD,59,25380,1.0,12,2024,6
97737_70860_2024-06-25_XD,97737_70860,2024-06-25,XD,57,25380,2.0,13,2024,6
97737_70860_2024-07-02_XD,97737_70860,2024-07-02,XD,56,25380,1.0,13,2024,7
97737_70860_2024-07-09_XD,97737_70860,2024-07-09,XD,57,25380,1.0,13,2024,7
97737_70860_2024-07-16_XD,97737_70860,2024-07-16,XD,57,25380,0.0,13,2024,7
97737_70860_2024-07-23_XD,97737_70860,2024-07-23,XD,57,25380,0.0,13,2024,7
97737_70860_2024-07-30_XD,97737_70860,2024-07-30,XD,56,25380,0.0,13,2024,7
97737_70860_2024-08-06_XD,97737_70860,2024-08-06,XD,56,25380,0.0,13,2024,8
97737_70860_2024-08-13_XD,97737_70860,2024-08-13,XD,56,25380,0.0,13,2024,8
97737_70860_2024-08-20_XD,97737_70860,2024-08-20,XD,56,25380,0.0,13,2024,8
97737_70860_2024-08-27_XD,97737_70860,2024-08-27,XD,55,25930,1.0,14,2024,8
97737_70860_2024-09-03_XD,97737_70860,2024-09-03,XD,56,26040,1.0,14,2024,9
97737_70860_2024-09-10_XD,97737_70860,2024-09-10,XD,53,27780,3.0,15,2024,9
97737_70860_2024-09-17_XD,97737_70860,2024-09-17,XD,52,28350,1.0,15,2024,9
97737_70860_2024-09-24_XD,97737_70860,2024-09-24,XD,50,29450,2.0,16,2024,9
97737_70860_2024-10-01_XD,97737_70860,2024-10-01,XD,51,29450,1.0,17,2024,10
97737_70860_2024-10-08_XD,97737_70860,2024-10-08,XD,49,29450,0.0,17,2024,10
97737_70860_2024-10-15_XD,97737_70860,2024-10-15,XD,50,29450,1.0,17,2024,10
97737_70860_2024-10-22_XD,97737_70860,2024-10-22,XD,43,30270,7.0,17,2024,10
97737_70860_2024-10-29_XD,97737_70860,2024-10-29,XD,42,30270,1.0,17,2024,10
97737_70860_2024-11-05_XD,97737_70860,2024-11-05,XD,43,30270,1.0,17,2024,11
97737_70860_2024-11-12_XD,97737_70860,2024-11-12,XD,44,29720,1.0,17,2024,11
97737_70860_2024-11-19_XD,97737_70860,2024-11-19,XD,46,29720,2.0,17,2024,11
97737_70860_2024-11-26_XD,97737_70860,2024-11-26,XD,43,30180,3.0,18,2024,11
97943_2023-10-31_MS,97943,2023-10-31,MS,81,20026,20.0,13,2023,10
97943_2023-11-07_MS,97943,2023-11-07,MS,84,20026,3.0,13,2023,11
97943_2023-11-14_MS,97943,2023-11-14,MS,86,20026,2.0,13,2023,11
97943_2023-11-21_MS,97943,2023-11-21,MS,75,21606,11.0,14,2023,11
97943_2023-11-28_MS,97943,2023-11-28,MS,75,21606,0.0,14,2023,11
97943_2023-12-05_MS,97943,2023-12-05,MS,74,21606,1.0,13,2023,12
97943_2023-12-12_MS,97943,2023-12-12,MS,77,21606,3.0,14,2023,12
97943_2023-12-19_MS,97943,2023-12-19,MS,77,21606,0.0,14,2023,12
97943_2023-12-26_MS,97943,2023-12-26,MS,77,21606,0.0,14,2023,12
97943_2024-01-02_MS,97943,2024-01-02,MS,77,21606,0.0,14,2024,1
97943_2024-01-09_MS,97943,2024-01-09,MS,77,21606,0.0,14,2024,1
97943_2024-01-16_MS,97943,2024-01-16,MS,78,21606,1.0,14,2024,1
97943_2024-01-23_MS,97943,2024-01-23,MS,80,21606,2.0,14,2024,1
97943_2024-01-30_MS,97943,2024-01-30,MS,80,21606,0.0,14,2024,1
97943_2024-02-06_MS,97943,2024-02-06,MS,79,21606,1.0,14,2024,2
97943_2024-02-13_MS,97943,2024-02-13,MS,80,21606,1.0,15,2024,2
97943_2024-02-20_MS,97943,2024-02-20,MS,73,22799,7.0,15,2024,2
97943_2024-02-27_MS,97943,2024-02-27,MS,75,22799,2.0,15,2024,2
97943_2024-03-05_MS,97943,2024-03-05,MS,76,22799,1.0,15,2024,3
97943_2024-03-12_MS,97943,2024-03-12,MS,76,22799,0.0,15,2024,3
97943_2024-03-19_MS,97943,2024-03-19,MS,74,22799,2.0,15,2024,3
97943_2024-03-26_MS,97943,2024-03-26,MS,75,22799,1.0,16,2024,3
97943_2024-04-02_MS,97943,2024-04-02,MS,74,22799,1.0,16,2024,4
97943_2024-04-09_MS,97943,2024-04-09,MS,76,22799,2.0,17,2024,4
97943_2024-04-16_MS,97943,2024-04-16,MS,67,25729,9.0,18,2024,4
97943_2024-04-23_MS,97943,2024-04-23,MS,67,25729,0.0,18,2024,4
97943_2024-04-30_MS,97943,2024-04-30,MS,67,25729,0.0,18,2024,4
97943_2024-05-07_MS,97943,2024-05-07,MS,67,25729,0.0,17,2024,5
97943_2024-05-14_MS,97943,2024-05-14,MS,67,25729,0.0,17,2024,5
97943_2024-05-21_MS,97943,2024-05-21,MS,66,25729,1.0,17,2024,5
97943_2024-05-28_MS,97943,2024-05-28,MS,66,25729,0.0,17,2024,5
97943_2024-06-04_MS,97943,2024-06-04,MS,66,25729,0.0,17,2024,6
97943_2024-06-11_MS,97943,2024-06-11,MS,65,25729,1.0,16,2024,6
97943_2024-06-18_MS,97943,2024-06-18,MS,65,25729,0.0,15,2024,6
97943_2024-06-25_MS,97943,2024-06-25,MS,66,25729,1.0,14,2024,6
97943_2024-07-02_MS,97943,2024-07-02,MS,66,25729,0.0,14,2024,7
97943_2024-07-09_MS,97943,2024-07-09,MS,67,25729,1.0,14,2024,7
97943_2024-07-16_MS,97943,2024-07-16,MS,67,25729,0.0,14,2024,7
97943_2024-07-23_MS,97943,2024-07-23,MS,67,25729,0.0,14,2024,7
97943_2024-07-30_MS,97943,2024-07-30,MS,66,25729,0.0,14,2024,7
